id,insee,score_2,last_updated
35679,02350,0.00047903,2023-11-20
35680,02351,0.01480588,2023-11-20
35681,02352,0.001676603,2023-11-20
35682,02353,0.002846252,2023-11-20
35683,02354,0.000640138,2023-11-20
35684,02355,0.003583055,2023-11-20
35685,02356,0.015449241,2023-11-20
35686,02357,0.003083619,2023-11-20
35687,02358,3.7592e-05,2023-11-20
35688,02359,0.00377746,2023-11-20
35689,02360,0.012775912,2023-11-20
35690,02361,0.001923637,2023-11-20
35691,02362,4.72585e-05,2023-11-20
35692,02363,0.000151442,2023-11-20
35693,02364,3.22217e-06,2023-11-20
35694,02366,0.001507976,2023-11-20
35695,02367,2.68514e-05,2023-11-20
35696,02368,0.00299125,2023-11-20
35697,02369,0.002420925,2023-11-20
35698,02370,0.001648678,2023-11-20
35699,02371,0.002142744,2023-11-20
35700,02372,0.000189034,2023-11-20
35701,02373,0.003093285,2023-11-20
35702,02374,0.001796898,2023-11-20
35703,02375,0.000123517,2023-11-20
35704,02376,0.000396327,2023-11-20
35705,02377,0.0021073,2023-11-20
35706,02378,0.003191024,2023-11-20
35707,02379,0.001548791,2023-11-20
35708,02380,0.000342624,2023-11-20
35709,02381,0.003241505,2023-11-20
35710,02382,0.002116967,2023-11-20
35711,02383,0.000430697,2023-11-20
35712,02384,0.001361905,2023-11-20
35713,02385,0.001548791,2023-11-20
35714,02386,0.001792602,2023-11-20
35715,02387,0.003771015,2023-11-20
35716,02388,0.000185812,2023-11-20
35717,02389,0.015273095,2023-11-20
35718,02390,0.000283551,2023-11-20
35719,02391,0.000814135,2023-11-20
35720,02392,0.001735677,2023-11-20
35721,02393,0.00075184,2023-11-20
35722,02395,0.000109554,2023-11-20
35723,02396,0.000308254,2023-11-20
35724,02397,0.000343698,2023-11-20
35725,02398,0.000147146,2023-11-20
35726,02399,0.007112408,2023-11-20
35727,02400,0.002144892,2023-11-20
35728,02401,0.003106174,2023-11-20
35729,02402,0.001439237,2023-11-20
35730,02403,0.00191397,2023-11-20
35731,02404,0.001802268,2023-11-20
35732,02405,0.001823749,2023-11-20
35733,02406,0.000109554,2023-11-20
35734,02407,0.001901081,2023-11-20
35735,02408,0.007717102,2023-11-20
35736,02409,0.002935399,2023-11-20
35737,02410,0.002949361,2023-11-20
35738,02411,0.000287847,2023-11-20
35739,02412,0.00018796,2023-11-20
35740,02413,0.001932229,2023-11-20
35741,02414,0.000311477,2023-11-20
35742,02415,3.00736e-05,2023-11-20
35743,02416,6.01472e-05,2023-11-20
35744,02417,4.18882e-05,2023-11-20
35745,02418,0.002356482,2023-11-20
35746,02419,0.000315773,2023-11-20
35747,02420,0.001592827,2023-11-20
35748,02421,0.000728211,2023-11-20
35749,02422,0.001939748,2023-11-20
35750,02423,0.000110628,2023-11-20
35751,02424,0.002399444,2023-11-20
35752,02425,0.001880674,2023-11-20
35753,02426,0.001704529,2023-11-20
35754,02427,5.6925e-05,2023-11-20
35755,02428,0.000111702,2023-11-20
35756,02429,6.12213e-05,2023-11-20
35757,02430,0.000633694,2023-11-20
35758,02431,0.000419956,2023-11-20
35759,02432,0.000758284,2023-11-20
35760,02433,0.003251172,2023-11-20
35761,02435,0.002037487,2023-11-20
35762,02438,0.002735624,2023-11-20
35763,02439,0.00081521,2023-11-20
35764,02440,0.002867733,2023-11-20
35765,02441,5.5851e-05,2023-11-20
35766,02442,0.000134257,2023-11-20
35767,02443,0.015728495,2023-11-20
35768,02444,0.002897807,2023-11-20
35769,02445,0.002528331,2023-11-20
35770,02446,0.000340476,2023-11-20
35771,02447,4.29623e-06,2023-11-20
35772,02448,0.000514473,2023-11-20
35773,02449,9.88133e-05,2023-11-20
35774,02450,0.001918266,2023-11-20
35775,02451,0.001741047,2023-11-20
35776,02452,0.002050375,2023-11-20
35777,02453,9.98873e-05,2023-11-20
35778,02454,0.002859141,2023-11-20
35779,02455,0.000372698,2023-11-20
35780,02456,0.000687397,2023-11-20
35781,02457,0.005031959,2023-11-20
35782,02458,0.0006831,2023-11-20
35783,02459,0.000433919,2023-11-20
35784,02460,0.002868807,2023-11-20
35785,02461,0.000587509,2023-11-20
35786,02462,0.000134257,2023-11-20
35787,02463,0.002872029,2023-11-20
35788,02464,0.002309223,2023-11-20
35789,02465,0.015927196,2023-11-20
35790,02466,4.40364e-05,2023-11-20
35791,02467,9.88133e-05,2023-11-20
35792,02468,0.002903177,2023-11-20
35793,02469,6.55175e-05,2023-11-20
35794,02470,0.001997747,2023-11-20
35795,02471,6.12213e-05,2023-11-20
35796,02472,0.005112513,2023-11-20
35797,02473,2.57774e-05,2023-11-20
35798,02474,0.00042103,2023-11-20
35799,02476,8.48505e-05,2023-11-20
35800,02477,0.003047101,2023-11-20
35801,02478,0.000140702,2023-11-20
35802,02480,0.003853718,2023-11-20
35803,02481,0.002070783,2023-11-20
35804,02482,1.50368e-05,2023-11-20
35805,02483,0.003387577,2023-11-20
35806,02484,0.000305032,2023-11-20
35807,02485,0.002675477,2023-11-20
35808,02486,0.000501585,2023-11-20
35809,02487,0.000779766,2023-11-20
35810,02488,4.83326e-05,2023-11-20
35811,02489,0.000120294,2023-11-20
35812,02490,0.002177114,2023-11-20
35813,02491,0.001569198,2023-11-20
35814,02492,0.003897754,2023-11-20
35815,02493,0.006964188,2023-11-20
35816,02494,0.000373772,2023-11-20
35817,02495,0.002881696,2023-11-20
35818,02496,9.88133e-05,2023-11-20
35819,02497,0.001965525,2023-11-20
35820,02498,0.000590732,2023-11-20
35821,02499,0.001897859,2023-11-20
35822,02500,0.000273885,2023-11-20
35823,02501,0.000104184,2023-11-20
35824,02502,0.003256542,2023-11-20
35825,02503,0.000378068,2023-11-20
35826,02504,0.000342624,2023-11-20
35827,02505,0.000556362,2023-11-20
35828,02506,0.002727032,2023-11-20
35829,02507,0.000243811,2023-11-20
35830,02508,6.12213e-05,2023-11-20
35831,02509,0.000127813,2023-11-20
35832,02510,0.000293218,2023-11-20
35833,02511,1.71849e-05,2023-11-20
35834,02512,5.37029e-06,2023-11-20
35835,02513,0.000513399,2023-11-20
35836,02514,0.000309329,2023-11-20
35837,02515,0.00015896,2023-11-20
35838,02516,0.002918214,2023-11-20
35839,02517,4.51104e-05,2023-11-20
35840,02518,0.000448956,2023-11-20
35841,02519,0.003413354,2023-11-20
35842,02520,0.00070673,2023-11-20
35843,02521,0.01622471,2023-11-20
35844,02522,0.000196552,2023-11-20
35845,02523,0.000732507,2023-11-20
35846,02524,0.015341835,2023-11-20
35847,02525,0.002045005,2023-11-20
35848,02526,0.000124591,2023-11-20
35849,02527,0.000109554,2023-11-20
35850,02528,3.00736e-05,2023-11-20
35851,02529,0.002810808,2023-11-20
35852,02530,0.000323291,2023-11-20
35853,02531,0.000331884,2023-11-20
35854,02532,0.003299504,2023-11-20
35855,02533,4.29623e-06,2023-11-20
35856,02534,1.50368e-05,2023-11-20
35857,02535,0.002420925,2023-11-20
35858,02536,1.07406e-05,2023-11-20
35859,02537,0.002270557,2023-11-20
35860,02538,0.000250255,2023-11-20
35861,02539,0.001749639,2023-11-20
35862,02540,0.015804754,2023-11-20
35863,02541,0.006599008,2023-11-20
35864,02542,0.000619731,2023-11-20
35865,02543,9.88133e-05,2023-11-20
35866,02544,0.003388651,2023-11-20
35867,02545,2.14811e-06,2023-11-20
35868,02546,5.04807e-05,2023-11-20
35869,02547,0.00154342,2023-11-20
35870,02548,0.001488643,2023-11-20
35871,02549,0.003803237,2023-11-20
35872,02550,0.000292144,2023-11-20
35873,02551,0.002200743,2023-11-20
35874,02552,0.00038129,2023-11-20
35875,02553,0.00296762,2023-11-20
35876,02554,0.015954048,2023-11-20
35877,02555,0.000393105,2023-11-20
35878,02556,0.000919393,2023-11-20
35879,02557,1.07406e-05,2023-11-20
35880,02558,0.002223299,2023-11-20
35881,02559,0.003864458,2023-11-20
35882,02560,0.003745238,2023-11-20
35883,02561,0.001934377,2023-11-20
35884,02562,0.000363031,2023-11-20
35885,02563,0.000396327,2023-11-20
35886,02564,0.003165247,2023-11-20
35887,02565,0.000127813,2023-11-20
35888,02566,0.000619731,2023-11-20
35889,02567,0.003043878,2023-11-20
35890,02568,0.000105258,2023-11-20
35891,02569,0.00173138,2023-11-20
35892,02570,6.44434e-06,2023-11-20
35893,02571,0.003649647,2023-11-20
35894,02572,0.006481936,2023-11-20
35895,02573,0.000126739,2023-11-20
35896,02574,0.002025672,2023-11-20
35897,02575,0.000503733,2023-11-20
35898,02576,0.000385587,2023-11-20
35899,02577,0.000329736,2023-11-20
35900,02578,0.000390957,2023-11-20
35901,02579,0.000209441,2023-11-20
35902,02580,0.000270662,2023-11-20
35903,02581,0.000737877,2023-11-20
35904,02582,0.00040492,2023-11-20
35905,02583,0.000292144,2023-11-20
35906,02584,0.001950488,2023-11-20
35907,02585,0.000236293,2023-11-20
35908,02586,0.000773321,2023-11-20
35909,02587,0.007697769,2023-11-20
35910,02588,0.000173997,2023-11-20
35911,02589,0.002134152,2023-11-20
35912,02590,0.000178294,2023-11-20
35913,02591,4.51104e-05,2023-11-20
35914,02592,5.47769e-05,2023-11-20
35915,02593,0.002994472,2023-11-20
35916,02594,5.90732e-05,2023-11-20
35917,02595,0.000285699,2023-11-20
35918,02596,0.000392031,2023-11-20
35919,02598,0.00292788,2023-11-20
35920,02599,2.68514e-05,2023-11-20
35921,02600,0.000502659,2023-11-20
35922,02601,0.006599008,2023-11-20
35923,02602,0.002116967,2023-11-20
35924,02604,6.55175e-05,2023-11-20
35925,02605,5.04807e-05,2023-11-20
35926,02606,0.000205145,2023-11-20
35927,02607,0.002804364,2023-11-20
35928,02608,0.000813061,2023-11-20
35929,02609,0.000231996,2023-11-20
35930,02610,0.002999842,2023-11-20
35931,02612,0.00011385,2023-11-20
35932,02613,0.006807375,2023-11-20
35933,02614,0.003478872,2023-11-20
35934,02615,0.001749639,2023-11-20
35935,02616,0.000151442,2023-11-20
35936,02617,0.003865532,2023-11-20
35937,02618,0.000133183,2023-11-20
35938,02619,2.14811e-06,2023-11-20
35939,02620,0.000773321,2023-11-20
35940,02621,0.001963377,2023-11-20
35941,02622,8.80727e-05,2023-11-20
35942,02623,0.001362979,2023-11-20
35943,02624,6.33694e-05,2023-11-20
35944,02625,0.00191934,2023-11-20
35945,02626,0.00929167,2023-11-20
35946,02627,0.003149136,2023-11-20
35947,02628,0.002783957,2023-11-20
35948,02629,0.001584235,2023-11-20
35949,02631,0.000572473,2023-11-20
35950,02632,0.000105258,2023-11-20
35951,02633,0.000762581,2023-11-20
35952,02634,0.000902208,2023-11-20
35953,02635,0.000308254,2023-11-20
35954,02636,0.000452178,2023-11-20
35955,02637,0.000144998,2023-11-20
35956,02638,0.003897754,2023-11-20
35957,02639,0.000343698,2023-11-20
35958,02640,0.003747386,2023-11-20
35959,02641,0.003256542,2023-11-20
35960,02642,0.000640138,2023-11-20
35961,02643,0.000355513,2023-11-20
35962,02644,0.000204071,2023-11-20
35963,02645,0.000351217,2023-11-20
35964,02647,4.83326e-05,2023-11-20
35965,02648,0.000532732,2023-11-20
35966,02649,0.000310403,2023-11-20
35967,02650,0.001456422,2023-11-20
35968,02651,0.000152516,2023-11-20
35969,02652,0.002937547,2023-11-20
35970,02653,0.000107406,2023-11-20
35971,02654,0.000371624,2023-11-20
35972,02655,0.015014247,2023-11-20
35973,02656,0.000125665,2023-11-20
35974,02657,0.001368349,2023-11-20
35975,02658,7.73321e-05,2023-11-20
35976,02659,0.002097634,2023-11-20
35977,02660,0.000902208,2023-11-20
35978,02661,0.001969821,2023-11-20
35979,02662,0.000287847,2023-11-20
35980,02663,0.000818432,2023-11-20
35981,02664,0.00055851,2023-11-20
35982,02665,0.000205145,2023-11-20
35983,02666,0.000958059,2023-11-20
35984,02667,0.00307073,2023-11-20
35985,02668,0.001553087,2023-11-20
35986,02670,7.84062e-05,2023-11-20
35987,02671,9.98873e-05,2023-11-20
35988,02672,0.000352291,2023-11-20
35989,02673,0.000345846,2023-11-20
35990,02674,0.000775469,2023-11-20
35991,02675,0.00029107,2023-11-20
35992,02676,0.000250255,2023-11-20
35993,02677,0.000282477,2023-11-20
35994,02678,0.000735729,2023-11-20
35995,02679,6.76656e-05,2023-11-20
35996,02680,0.000146072,2023-11-20
35997,02681,0.001367275,2023-11-20
35998,02682,0.000149294,2023-11-20
35999,02683,4.83326e-05,2023-11-20
36000,02684,0.003268356,2023-11-20
36001,02685,3.65179e-05,2023-11-20
36002,02686,0.000125665,2023-11-20
36003,02687,0.002713069,2023-11-20
36004,02688,0.003035286,2023-11-20
36005,02689,4.18882e-05,2023-11-20
36006,02690,0.000519844,2023-11-20
36007,02691,0.003794645,2023-11-20
36008,02693,0.000212663,2023-11-20
36009,02694,6.44434e-06,2023-11-20
36010,02696,0.00019333,2023-11-20
36011,02697,0.007808397,2023-11-20
36012,02698,0.002173892,2023-11-20
36013,02699,0.000134257,2023-11-20
36014,02701,0.000109554,2023-11-20
36015,02702,0.00183986,2023-11-20
36016,02703,7.30359e-05,2023-11-20
36017,02704,4.29623e-05,2023-11-20
36018,02705,0.00284303,2023-11-20
36019,02706,0.003102952,2023-11-20
36020,02707,3.65179e-05,2023-11-20
36021,02708,0.000208367,2023-11-20
36022,02709,0.000147146,2023-11-20
36023,02710,0.000334032,2023-11-20
36024,02711,0.000679878,2023-11-20
36025,02712,0.015148505,2023-11-20
36026,02713,0.000134257,2023-11-20
36027,02714,0.000782988,2023-11-20
36028,02715,8.80727e-05,2023-11-20
36029,02716,0.000173997,2023-11-20
36030,02717,0.000124591,2023-11-20
36031,02718,8.80727e-05,2023-11-20
36032,02719,0.00059825,2023-11-20
36033,02720,0.003403688,2023-11-20
36034,02721,0.000508029,2023-11-20
36035,02722,0.003122285,2023-11-20
36036,02723,0.00082058,2023-11-20
36037,02724,9.88133e-05,2023-11-20
36038,02725,0.002575589,2023-11-20
36039,02726,6.55175e-05,2023-11-20
36040,02727,0.001545568,2023-11-20
36041,02728,0.002045005,2023-11-20
36042,02729,0.002687291,2023-11-20
36043,02730,0.000302884,2023-11-20
36044,02731,6.55175e-05,2023-11-20
36045,02732,0.000112776,2023-11-20
36046,02734,0.002738846,2023-11-20
36047,02735,5.26288e-05,2023-11-20
36048,02736,0.000364105,2023-11-20
36049,02737,0.002459591,2023-11-20
36050,02738,0.000549917,2023-11-20
36051,02739,0.002198595,2023-11-20
36052,02740,0.003911717,2023-11-20
36053,02741,0.000490844,2023-11-20
36054,02742,0.002918214,2023-11-20
36055,02743,0.00291714,2023-11-20
36056,02744,0.015548054,2023-11-20
36057,02745,0.002832289,2023-11-20
36058,02746,0.000205145,2023-11-20
36059,02747,0.001847379,2023-11-20
36060,02748,0.015331094,2023-11-20
36061,02749,6.22953e-05,2023-11-20
36062,02750,4.94066e-05,2023-11-20
36063,02751,0.000266366,2023-11-20
36064,02752,2.68514e-05,2023-11-20
36065,02753,0.001501532,2023-11-20
36066,02754,4.72585e-05,2023-11-20
36067,02755,0.002184633,2023-11-20
36068,02756,0.003776386,2023-11-20
36069,02757,0.001940822,2023-11-20
36070,02758,0.000312551,2023-11-20
36071,02759,7.84062e-05,2023-11-20
36072,02760,8.48505e-05,2023-11-20
36073,02761,0.009295966,2023-11-20
36074,02762,0.000150368,2023-11-20
36075,02763,0.000726063,2023-11-20
36076,02764,0.000309329,2023-11-20
36077,02765,0.001933303,2023-11-20
36078,02766,0.002118041,2023-11-20
36079,02767,0.000384513,2023-11-20
36080,02768,0.002184633,2023-11-20
36081,02769,8.48505e-05,2023-11-20
36082,02770,0.003131951,2023-11-20
36083,02772,9.55911e-05,2023-11-20
36084,02773,0.000678804,2023-11-20
36085,02774,0.001876378,2023-11-20
36086,02775,0.000340476,2023-11-20
36087,02776,0.001374793,2023-11-20
36088,02777,0.000605768,2023-11-20
36089,02778,0.000422105,2023-11-20
36090,02779,0.001489718,2023-11-20
36091,02780,0.003049249,2023-11-20
36092,02781,0.015998084,2023-11-20
36093,02782,0.000283551,2023-11-20
36094,02783,0.001497236,2023-11-20
36095,02784,3.7592e-05,2023-11-20
36096,02785,0.002051449,2023-11-20
36097,02786,0.00010848,2023-11-20
36098,02787,0.006981373,2023-11-20
36099,02788,0.003744164,2023-11-20
36100,02789,0.003141618,2023-11-20
36101,02790,3.86661e-05,2023-11-20
36102,02791,0.006502343,2023-11-20
36103,02792,9.02208e-05,2023-11-20
36104,02793,4.29623e-05,2023-11-20
36105,02794,0.014803732,2023-11-20
36106,02795,0.000303958,2023-11-20
36107,02796,0.000287847,2023-11-20
36108,02797,0.00011385,2023-11-20
36109,02798,0.000327587,2023-11-20
36110,02799,0.002862363,2023-11-20
36111,02800,0.000272811,2023-11-20
36112,02801,0.002488591,2023-11-20
36113,02802,0.003324207,2023-11-20
36114,02803,0.006825634,2023-11-20
36115,02804,0.000254552,2023-11-20
36116,02805,0.003079322,2023-11-20
36117,02806,0.000134257,2023-11-20
36118,02807,0.000604694,2023-11-20
36119,02808,0.001722788,2023-11-20
36120,02809,0.014833806,2023-11-20
36121,02810,0.003026694,2023-11-20
36122,02812,9.66652e-05,2023-11-20
36123,02813,0.000127813,2023-11-20
36124,02814,0.00194297,2023-11-20
36125,02815,6.55175e-05,2023-11-20
36126,02816,0.015175356,2023-11-20
36127,02817,0.000764729,2023-11-20
36128,02818,0.015737088,2023-11-20
36129,02819,0.00325869,2023-11-20
36130,02820,0.00060362,2023-11-20
36131,02821,0.003865532,2023-11-20
36132,02822,0.002887066,2023-11-20
36133,02823,0.002884918,2023-11-20
36134,02824,0.00191397,2023-11-20
36135,02826,0.003120137,2023-11-20
36136,02827,0.002868807,2023-11-20
36137,02828,0.002865585,2023-11-20
36138,02829,0.002227595,2023-11-20
36139,02830,0.001473607,2023-11-20
36140,02831,0.001881748,2023-11-20
36141,02832,0.000371624,2023-11-20
36142,02833,0.001459644,2023-11-20
36143,02834,0.0,2023-11-20
36144,03001,0.006486232,2023-11-20
36145,03002,0.001172871,2023-11-20
36146,03003,0.000497289,2023-11-20
36147,03004,0.073539631,2023-11-20
36148,03005,0.00048977,2023-11-20
36149,03006,0.001163204,2023-11-20
36150,03007,0.002429518,2023-11-20
36151,03008,0.001859193,2023-11-20
36152,03009,0.081233104,2023-11-20
36153,03010,0.04976215,2023-11-20
36154,03011,0.081008626,2023-11-20
36155,03012,0.001040762,2023-11-20
36156,03013,0.082482232,2023-11-20
36157,03014,0.001288869,2023-11-20
36158,03015,0.081329769,2023-11-20
36159,03016,0.034661978,2023-11-20
36160,03017,0.074205547,2023-11-20
36161,03018,0.06880626,2023-11-20
36162,03019,0.071249741,2023-11-20
36163,03020,0.001056872,2023-11-20
36164,03021,0.071032781,2023-11-20
36165,03022,0.000743248,2023-11-20
36166,03023,0.006565712,2023-11-20
36167,03024,0.002333927,2023-11-20
36168,03025,0.108398162,2023-11-20
36169,03026,0.102171851,2023-11-20
36170,03027,0.000201923,2023-11-20
36171,03028,0.074738279,2023-11-20
36172,03029,0.03577685,2023-11-20
36173,03030,0.00367435,2023-11-20
36174,03031,0.09415831,2023-11-20
36175,03032,0.114470882,2023-11-20
36176,03033,0.003356429,2023-11-20
36177,03034,0.035325745,2023-11-20
36178,03035,0.000356587,2023-11-20
36179,03036,0.001622901,2023-11-20
36180,03037,0.046124318,2023-11-20
36181,03038,0.06899422,2023-11-20
36182,03039,0.10215037,2023-11-20
36183,03040,0.108654861,2023-11-20
36184,03041,0.000759359,2023-11-20
36185,03042,0.072841494,2023-11-20
36186,03043,0.036275212,2023-11-20
36187,03044,0.006310087,2023-11-20
36188,03045,0.003269431,2023-11-20
36189,03046,0.001118094,2023-11-20
36190,03047,0.003090063,2023-11-20
36191,03048,0.001010688,2023-11-20
36192,03049,0.032905894,2023-11-20
36193,03050,0.001971969,2023-11-20
36194,03051,0.000423179,2023-11-20
36195,03052,0.000451104,2023-11-20
36196,03053,0.00097417,2023-11-20
36197,03054,0.112318471,2023-11-20
36198,03055,0.00123087,2023-11-20
36199,03056,0.00250148,2023-11-20
36200,03057,0.000650879,2023-11-20
36201,03058,0.035434225,2023-11-20
36202,03059,0.068297157,2023-11-20
36203,03060,0.006501269,2023-11-20
36204,03061,0.042578855,2023-11-20
36205,03062,0.000907578,2023-11-20
36206,03063,0.071229334,2023-11-20
36207,03064,0.001814083,2023-11-20
36208,03065,0.10747662,2023-11-20
36209,03066,0.001176093,2023-11-20
36210,03067,0.040480147,2023-11-20
36211,03068,0.072417241,2023-11-20
36212,03069,0.065896639,2023-11-20
36213,03070,0.000190108,2023-11-20
36214,03071,0.040177262,2023-11-20
36215,03072,0.002587404,2023-11-20
36216,03073,0.108273571,2023-11-20
36217,03074,0.000810913,2023-11-20
36218,03075,0.000775469,2023-11-20
36219,03076,0.080618743,2023-11-20
36220,03077,0.000474733,2023-11-20
36221,03078,0.000472585,2023-11-20
36222,03079,0.040159003,2023-11-20
36223,03080,0.003717312,2023-11-20
36224,03081,0.000426401,2023-11-20
36225,03082,0.000593954,2023-11-20
36226,03083,0.074140029,2023-11-20
36227,03084,0.000916171,2023-11-20
36228,03085,0.001433867,2023-11-20
36229,03086,0.071081114,2023-11-20
36230,03087,0.000846357,2023-11-20
36231,03088,0.000382364,2023-11-20
36232,03089,0.000351217,2023-11-20
36233,03090,0.001520865,2023-11-20
36234,03091,0.035463225,2023-11-20
36235,03092,0.06583327,2023-11-20
36236,03093,0.006183348,2023-11-20
36237,03094,0.006737562,2023-11-20
36238,03095,0.007256331,2023-11-20
36239,03096,0.000876431,2023-11-20
36240,03097,0.094200198,2023-11-20
36241,03098,0.047258522,2023-11-20
