,insee,nom,surf_ha,x,y
30411,53029,Bierné-les-Villages,4819.0,-0.5497563,47.79029
30412,53251,Saint-Quentin-les-Anges,1785.0,-0.87451905,47.777573
30413,53066,Chemazé,3870.0,-0.76635367,47.77887
30414,53150,Ménil,2852.0,-0.68740714,47.763878
30415,53089,Daon,1825.0,-0.62729424,47.758068
30416,44112,Noyal-sur-Brutz,781.0,-1.3425472,47.771393
30417,44218,Villepot,2063.0,-1.2849317,47.770233
30418,49056,Carbay,773.0,-1.2259872,47.731625
30419,49038,Bourg-l'Évêque,531.0,-1.0151856,47.73268
30420,49036,Bouillé-Ménard,1585.0,-0.9688281,47.73806
30421,49161,La Jaille-Yvon,1296.0,-0.6876076,47.726738
30422,56212,Saint-Dolay,4876.0,-2.1721404,47.547134
30423,44180,Vallons-de-l'Erdre,19005.0,-1.1410747,47.541847
30424,49288,Saint-Jean-de-la-Croix,187.0,-0.5880182,47.410816
30425,44001,Abbaretz,6232.0,-1.493243,47.556026
30426,44128,Plessé,10510.0,-1.8903058,47.55562
30427,56218,Saint-Gravé,1585.0,-2.2886102,47.722744
30428,56044,Cournon,1103.0,-2.0981767,47.74942
30429,44197,Sion-les-Mines,5510.0,-1.5811821,47.72913
30430,35145,Langon,3652.0,-1.8718302,47.733715
30431,49015,Avrillé,1599.0,-0.60057235,47.50528
30432,49007,Angers,4451.0,-0.55622995,47.47663
30433,49129,Écouflant,1759.0,-0.5183573,47.528496
30434,49055,Cantenay-Épinard,1665.0,-0.5665129,47.53805
30435,49028,Béhuard,215.0,-0.6507943,47.378445
30436,49329,Savennières,2133.0,-0.66740716,47.40562
30437,49120,Denée,1583.0,-0.60939,47.376896
30438,49278,Sainte-Gemmes-sur-Loire,1484.0,-0.5761426,47.427998
30439,49020,Beaucouzé,1792.0,-0.634585,47.47445
30440,49292,Val-du-Layon,3014.0,-0.65939337,47.311005
30441,49035,Bouchemaine,2067.0,-0.6273236,47.430435
30442,56111,Limerzel,2524.0,-2.3619986,47.635998
30443,56028,Caden,3823.0,-2.2993991,47.640472
30444,56216,Saint-Gorgon,573.0,-2.23805,47.642178
30445,56223,Saint-Jean-la-Poterie,838.0,-2.1227202,47.645462
30446,56232,Saint-Perreux,619.0,-2.1227586,47.672523
30447,49061,Challain-la-Potherie,4865.0,-1.0711852,47.631813
30448,56221,Saint-Jacut-les-Pins,2280.0,-2.2124004,47.677856
30449,56154,Peillac,2458.0,-2.2189407,47.71532
30450,56239,Saint-Vincent-sur-Oust,1597.0,-2.148377,47.702423
30451,76515,Quiberville,336.0,0.9204967,49.897816
30452,76668,Saussay,522.0,0.92554754,49.63703
30453,49344,Thorigné-d'Anjou,1681.0,-0.6636869,47.635204
30454,49217,Montreuil-sur-Maine,1151.0,-0.71150243,47.660442
30455,49330,Sceaux-d'Anjou,1746.0,-0.6101134,47.63156
30456,44044,Conquereuil,3314.0,-1.7625786,47.64888
30457,44076,Jans,3337.0,-1.6041379,47.624165
30458,44185,Saint-Nicolas-de-Redon,2219.0,-2.056536,47.63665
30459,44170,Saint-Julien-de-Vouvantes,2578.0,-1.2294677,47.652954
30460,35236,Redon,1525.0,-2.0802705,47.66124
30461,56171,Pluherlin,3541.0,-2.3701296,47.71511
30462,56123,Malansac,3631.0,-2.299547,47.68639
30463,44193,Saint-Vincent-des-Landes,3367.0,-1.5049846,47.655804
30464,44153,Saint-Aubin-des-Châteaux,4769.0,-1.4785882,47.705467
30465,76306,Gonnetot,234.0,0.89645267,49.76183
30466,76662,Sassetot-le-Malgardé,258.0,0.8954166,49.772106
30467,44086,Lusanger,3561.0,-1.5812217,47.676464
30468,44105,Mouais,1000.0,-1.6640401,47.705215
30469,44123,Pierric,2760.0,-1.774543,47.689243
30470,41228,Saint-Rimay,733.0,0.91577715,47.76991
30471,44092,Massérac,1887.0,-1.9050101,47.676357
30472,44051,Derval,6382.0,-1.6776315,47.65766
30473,35064,La Chapelle-de-Brain,1782.0,-1.9348146,47.697556
30474,35013,Bains-sur-Oust,4497.0,-2.0756304,47.712154
30475,35294,Sainte-Marie,2505.0,-2.0135999,47.693466
30476,35237,Renac,2627.0,-1.9667325,47.727764
30477,22281,Saint-Carreuc,1324.0,-2.7497573,48.404057
30478,56024,Bréhan,5164.0,-2.686833,48.070114
30479,22314,Saint-Maudan,684.0,-2.7681887,48.111263
30480,44036,Châteaubriant,3371.0,-1.3868084,47.722168
30481,44085,Louisfert,1834.0,-1.425731,47.670753
30482,49248,Ombrée-d'Anjou,20513.0,-1.1071427,47.723114
30483,49331,Segré-en-Anjou Bleu,24437.0,-0.8615615,47.706215
30484,44199,Soudan,5414.0,-1.2904127,47.725487
30485,44078,Juigné-des-Moutiers,2465.0,-1.2119658,47.689346
30486,44054,Erbray,5849.0,-1.3214927,47.668987
30487,49170,Juvardeil,1922.0,-0.51438457,47.65901
30488,49064,Chambellay,1351.0,-0.69371164,47.688576
30489,49010,Armaillé,1686.0,-1.1377515,47.713486
30490,49067,Chenillé-Champteussé,1702.0,-0.65647435,47.67643
30491,37063,Château-Renault,351.0,0.9091248,47.592583
30492,76699,Le Torp-Mesnil,521.0,0.90458786,49.724735
30493,76549,Saâne-Saint-Just,697.0,0.9230882,49.7562
30494,76737,Vibeuf,870.0,0.9127095,49.689236
30495,76047,Auzouville-sur-Saâne,319.0,0.9316958,49.742706
30496,76097,Biville-la-Rivière,221.0,0.9205866,49.77615
30497,76743,Villers-Écalles,739.0,0.9269857,49.534866
30498,59371,Le Maisnil,350.0,2.8770046,50.618015
30499,76419,Mauny,1014.0,0.9023224,49.396706
30500,76056,Bardouville,836.0,0.92357683,49.433083
30501,76131,La Bouille,125.0,0.9332859,49.35068
30502,41090,Fortan,595.0,0.91358334,47.844086
30503,27658,Le Tremblay-Omonville,542.0,0.91437775,49.120758
30504,41274,Villavard,522.0,0.9044689,47.75259
30505,41192,Les Roches-l'Évêque,240.0,0.8877629,47.78653
30506,27133,Caumont,600.0,0.90745795,49.36705
30507,41060,Cormenon,560.0,0.907166,47.96232
30508,23197,Saint-Georges-la-Pouge,2404.0,1.962848,45.997765
30509,23206,Saint-Laurent,1292.0,1.9597443,46.16092
30510,23250,Saint-Yrieix-les-Bois,1593.0,1.9575555,46.09396
30511,19081,Eyrein,2640.0,1.9432759,45.327297
30512,19056,Clergoux,1586.0,1.9569651,45.276115
30513,19231,Saint-Pardoux-la-Croisille,1744.0,1.9690219,45.249454
30514,19045,La Chapelle-Saint-Géraud,1756.0,1.9480942,45.0491
30515,19033,Bugeat,3129.0,1.9302669,45.58989
30516,19133,Mercœur,3002.0,1.9528419,45.01168
30517,35098,La Dominelais,3251.0,-1.6735106,47.763462
30518,35285,Saint-Just,2801.0,-1.9692177,47.76441
30519,35328,Sixt-sur-Aff,4316.0,-2.049623,47.774822
30520,56061,La Gacilly,3808.0,-2.1402903,47.76385
30521,41236,Sasnières,782.0,0.9214458,47.719975
30522,41143,Mondoubleau,486.0,0.8945341,47.987167
30523,56211,Saint-Congard,2175.0,-2.3282523,47.767963
30524,56060,Les Fougerêts,2004.0,-2.1974866,47.748188
30525,56229,Saint-Martin-sur-Oust,2820.0,-2.2645547,47.762745
30526,44148,Ruffigné,3385.0,-1.5206709,47.764385
30527,44146,Rougé,5691.0,-1.4344244,47.770195
30528,35249,Sainte-Anne-sur-Vilaine,2878.0,-1.8051763,47.73412
30529,27011,Amfreville-Saint-Amand,966.0,0.9260913,49.21881
30530,80103,Biarre,242.0,2.8836367,49.721634
30531,27235,Faverolles-la-Campagne,468.0,0.927209,49.019814
30532,86291,Villemort,447.0,0.92805946,46.550022
30533,87034,Champagnac-la-Rivière,2455.0,0.9132817,45.695293
30534,27374,Louversey,1076.0,0.9156209,48.990723
30535,28202,Lamblore,1085.0,0.9149984,48.6253
30536,37138,Lussault-sur-Loire,919.0,0.9206474,47.38985
30537,27217,Émanville,1079.0,0.90690076,49.059753
30538,27663,Le Troncq,455.0,0.91717076,49.193104
30539,27482,La Pyle,168.0,0.89723074,49.199905
30540,27654,Tourville-la-Campagne,815.0,0.89895463,49.225582
30541,28407,Vichères,1236.0,0.9070296,48.264786
30542,76282,Freneuse,327.0,1.0677457,49.308174
30543,59208,Escobecques,184.0,2.9329486,50.621628
30544,37169,Neuville-sur-Brenne,691.0,0.9160754,47.61419
30545,46263,Barguelonne-en-Quercy,4624.0,1.2507017,44.372147
30546,87128,Saint-Pardoux-le-Lac,6938.0,1.243328,46.06266
30547,82189,Vazerac,3270.0,1.276596,44.195408
30548,87041,Châteauponsac,6946.0,1.2809736,46.130993
30549,46262,Lendou-en-Quercy,4274.0,1.266391,44.312634
30550,31232,Grenade,3805.0,1.2802614,43.763725
30551,60029,Auneuil,2759.0,1.9884783,49.372524
30552,18140,Massay,4808.0,1.9850839,47.15497
30553,78120,Bullion,2118.0,1.9835448,48.624218
30554,91200,Dourdan,3070.0,1.9939529,48.535892
30555,19040,Champagnac-la-Prune,1329.0,1.9379773,45.18916
30556,19090,Gumond,999.0,1.9619368,45.219875
30557,23148,Nouziers,1463.0,1.9609996,46.42337
30558,36060,Crevant,3701.0,1.9370929,46.469124
30559,36043,Chassignolles,2993.0,1.936104,46.52858
30560,36143,Nohant-Vic,2145.0,1.9565979,46.639946
30561,76264,Flamanville,451.0,0.83228487,49.631554
30562,36109,Le Magny,1797.0,1.9593871,46.556347
30563,23060,Chavanat,1280.0,1.966643,45.952034
30564,23092,Glénic,2720.0,1.9412494,46.22975
30565,23134,Le Monteil-au-Vicomte,1441.0,1.9442137,45.90918
30566,23139,Moutier-Malcard,2611.0,1.9500487,46.383636
30567,35268,Saint-Ganton,1419.0,-1.8910645,47.7698
30568,35316,Saint-Sulpice-des-Landes,1134.0,-1.625691,47.776905
30569,35124,Grand-Fougeray,5536.0,-1.7282573,47.734196
30570,47113,Grayssas,939.0,0.86552924,44.157303
30571,17394,Saint-Saturnin-du-Bois,2527.0,-0.6652971,46.140175
30572,24513,Saint-Vincent-sur-l'Isle,1031.0,0.8997804,45.241722
30573,80105,Billancourt,497.0,2.899058,49.73849
30574,37265,Varennes,1108.0,0.91271096,47.071014
30575,37103,Esves-le-Moutier,1057.0,0.9042463,47.032272
30576,77518,Villiers-en-Bière,1067.0,2.6004047,48.4955
30577,76495,Pavilly,1428.0,0.9468505,49.575756
30578,27638,Le Thuit-de-l'Oison,1565.0,0.941192,49.26105
30579,37010,Auzouer-en-Touraine,3411.0,0.937062,47.553955
30580,76198,Criquetot-sur-Ouville,584.0,0.8497588,49.671684
30581,28080,Charbonnières,2107.0,0.9436107,48.189476
30582,28237,Marolles-les-Buis,1322.0,0.94240856,48.36633
30583,41226,Saint-Ouen,1119.0,1.0710291,47.828007
30584,27023,Aulnay-sur-Iton,179.0,1.0539553,48.992573
30585,37070,Chenonceaux,431.0,1.0705341,47.340443
30586,27184,Crasville,247.0,1.0722753,49.204887
30587,27322,La Haye-Malherbe,1002.0,1.0656469,49.23734
30588,27394,Martot,846.0,1.0705377,49.277977
30589,27570,Saint-Martin-la-Campagne,349.0,1.0762254,49.065548
30590,27115,Breux-sur-Avre,719.0,1.072112,48.767326
30591,27498,Rouge-Perriers,408.0,0.83286375,49.146793
30592,95535,Sagy,1055.0,1.9684324,49.052444
30593,27091,Bosgouet,955.0,0.8464329,49.354313
30594,86192,Plaisance,1309.0,0.85385805,46.314552
30595,47181,Montagnac-sur-Lède,1966.0,0.8471935,44.53795
30596,27610,Saint-Victor-sur-Avre,688.0,0.85077953,48.6962
30597,37083,Cormery,604.0,0.84669745,47.25918
30598,24384,Saint-Cassien,479.0,0.8453118,44.6795
30599,24244,Lolme,701.0,0.84563947,44.71063
30600,41248,Couëtron-au-Perche,8598.0,0.8937839,48.05609
30601,27679,Verneuil d'Avre et d'Iton,5625.0,0.88765097,48.762356
30602,72322,Saint-Ulphace,1603.0,0.840356,48.15664
30603,61116,Sablons sur Huisne,5293.0,0.8701124,48.384624
30604,61300,Moutiers-au-Perche,3390.0,0.85627055,48.48281
30605,41235,Sargé-sur-Braye,4218.0,0.8640716,47.92828
30606,28236,Arcisses,4580.0,0.8988713,48.33484
30607,27105,Grand Bourgtheroulde,1967.0,0.86189574,49.306347
30608,37156,Montlouis-sur-Loire,2408.0,0.8418356,47.382355
30609,37030,Le Boulay,1997.0,0.84405226,47.59512
30610,87028,Val-d'Oire-et-Gartempe,12080.0,0.90363574,46.23016
30611,87097,Val-d'Issoire,7120.0,0.89122206,46.08987
30612,87195,Tersannes,2474.0,1.1278694,46.290863
30613,87166,Saint-Martin-le-Vieux,1735.0,1.118669,45.750717
30614,41051,Chissay-en-Touraine,1828.0,1.1355991,47.35383
30615,41108,Lancôme,995.0,1.1269698,47.65306
30616,60688,Villers-sur-Bonnières,404.0,1.9605234,49.534855
30617,37100,Épeigné-les-Bois,1465.0,1.1230469,47.276478
30618,44024,Brains,1550.0,-1.7261804,47.170273
30619,76636,Saint-Pierre-de-Varengeville,1313.0,0.923494,49.501568
30620,80054,Barleux,753.0,2.8930109,49.897793
30621,76385,Limésy,1500.0,0.9236255,49.608166
30622,77052,Bréau,135.0,2.8785222,48.55743
30623,76050,Avremesnil,545.0,0.93331534,49.84987
30624,28314,Les Ressuintes,754.0,0.9262892,48.595303
30625,27354,Iville,875.0,0.9267019,49.17721
30626,28294,Oysonville,962.0,1.9482623,48.392967
30627,27524,Sainte-Colombe-la-Commanderie,1086.0,0.93558854,49.10749
30628,27192,Crosville-la-Vieille,781.0,0.9311796,49.152145
30629,92075,Vanves,155.0,2.2873917,48.82154
30630,27165,Conches-en-Ouche,1671.0,0.9320508,48.954697
30631,44204,Thouaré-sur-Loire,1263.0,-1.4318279,47.276188
30632,49069,Orée-d'Anjou,15766.0,-1.2012198,47.3095
30633,80109,Le Boisle,1176.0,1.9728326,50.268745
30634,27090,Bosroumois,1336.0,0.9188492,49.289227
30635,24540,Sorges et Ligueux en Périgord,5570.0,0.84534264,45.294037
30636,87126,Rochechouart,5384.0,0.84272695,45.823246
30637,86006,Antigny,4439.0,0.8389039,46.536015
30638,86288,Vicq-sur-Gartempe,3336.0,0.8437305,46.7264
30639,86254,Saulgé,6265.0,0.86562574,46.366684
30640,87154,Saint-Junien,5880.0,0.888661,45.902332
30641,87054,Cussac,3148.0,0.8492703,45.690872
30642,47315,Trentels,1959.0,0.86428916,44.445602
30643,91292,Guibeville,262.0,2.2721288,48.566902
30644,37282,Yzeures-sur-Creuse,5551.0,0.8758005,46.79038
30645,24026,Bassillac et Auberoche,10536.0,0.8852873,45.16147
30646,24156,La Douze,2394.0,0.86180544,45.06829
30647,16064,Brigueuil,4692.0,0.86908233,45.951134
30648,16306,Saint-Christophe,2346.0,0.84987974,46.004475
30649,41254,Le Temple,1339.0,0.93388134,47.931095
30650,37114,La Guerche,535.0,0.725489,46.89411
30651,41078,Épuisay,2371.0,0.9277256,47.894375
30652,61274,Les Menus,1184.0,0.9328701,48.517414
30653,61323,Le Pas-Saint-l'Homer,943.0,0.92781276,48.493343
30654,44094,Mauves-sur-Loire,1465.0,-1.4026622,47.315895
30655,76015,Angiens,698.0,0.799686,49.83401
30656,44028,Le Cellier,3574.0,-1.3600612,47.33747
30657,44003,Ancenis-Saint-Géréon,2776.0,-1.1895207,47.37989
30658,44163,Vair-sur-Loire,4937.0,-1.1106318,47.40029
30659,44205,Les Touches,3541.0,-1.4282774,47.452385
30660,44107,Mouzeil,1894.0,-1.3307542,47.437954
30661,80099,Bettencourt-Rivière,735.0,1.9761751,49.992897
30662,27019,Armentières-sur-Avre,612.0,0.8070504,48.681065
30663,27108,Bourth,1863.0,0.8059351,48.76335
30664,27521,Saint-Christophe-sur-Avre,1075.0,0.8052906,48.698837
30665,44202,Teillé,2898.0,-1.2867694,47.464104
30666,80165,Camps-en-Amiénois,460.0,1.9652323,49.8834
30667,44118,Pannecé,3071.0,-1.2155713,47.488033
30668,62062,Avesnes,301.0,1.9629632,50.55159
30669,44144,Riaillé,5053.0,-1.3127198,47.521248
30670,44207,Trans-sur-Erdre,2287.0,-1.3634415,47.47866
30671,44077,Joué-sur-Erdre,5526.0,-1.4292053,47.509167
30672,76757,Yvecrique,604.0,0.807595,49.689613
30673,44048,Couffé,3997.0,-1.2926286,47.388527
30674,44082,Ligné,4569.0,-1.3811722,47.40087
30675,44222,La Roche-Blanche,1495.0,-1.1443167,47.437824
30676,44134,Pouillé-les-Côteaux,1225.0,-1.1743373,47.46746
30677,44096,Mésanger,5058.0,-1.2257122,47.428726
30678,44122,Petit-Mars,2629.0,-1.4566373,47.405178
30679,44110,Nort-sur-Erdre,6723.0,-1.5186844,47.447342
30680,44115,Oudon,2257.0,-1.2723403,47.355396
30681,44027,Casson,1621.0,-1.5557868,47.392174
30682,76378,Jumièges,1899.0,0.8315313,49.42701
30683,44179,Saint-Mars-du-Désert,3052.0,-1.445586,47.357285
30684,44201,Sucé-sur-Erdre,4150.0,-1.519467,47.353546
30685,44035,La Chapelle-sur-Erdre,3345.0,-1.5604573,47.30311
30686,44026,Carquefou,4329.0,-1.4721546,47.301796
30687,62495,Ledinghem,872.0,1.9735584,50.64504
30688,62140,Bléquin,867.0,1.9716744,50.66473
30689,62302,Ergny,926.0,1.9744666,50.58889
30690,62419,Haut-Loquin,546.0,1.962911,50.73749
30691,76750,Yainville,332.0,0.82823515,49.456924
30692,62046,Aubin-Saint-Vaast,674.0,1.9633015,50.387333
30693,62236,Contes,718.0,1.9609665,50.416725
30694,62174,Brêmes,728.0,1.9556061,50.84764
30695,62488,Landrethun-lès-Ardres,578.0,1.966321,50.816223
30696,60411,Monneville,920.0,1.9703505,49.212566
30697,44019,Bouée,2509.0,-1.9136295,47.30472
30698,44089,Malville,3118.0,-1.8541662,47.34388
30699,44195,Savenay,2589.0,-1.9183482,47.357178
30700,60269,Gaudechart,573.0,1.960349,49.618034
30701,44203,Le Temple-de-Bretagne,172.0,-1.7899004,47.328144
30702,60460,La Neuville-Vault,453.0,1.965578,49.489265
30703,78642,Verneuil-sur-Seine,949.0,1.9628165,48.98691
30704,44025,Campbon,5025.0,-1.9672282,47.416134
30705,44138,Puceul,2025.0,-1.6201341,47.518764
30706,44018,Bouaye,1408.0,-1.673234,47.14785
30707,44221,La Chevallerais,1073.0,-1.664892,47.477318
30708,47203,Penne-d'Agenais,4708.0,0.8388624,44.37951
30709,47280,Saint-Sylvestre-sur-Lot,2144.0,0.808632,44.418304
30710,95456,Noisy-sur-Oise,382.0,2.3281052,49.134453
30711,44224,La Grigonnais,2150.0,-1.6802104,47.518017
30712,76161,Carville-Pot-de-Fer,533.0,0.7245554,49.718403
30713,44062,Le Gâvre,5384.0,-1.7940696,47.52818
30714,95409,Moisselles,149.0,2.337338,49.046066
30715,44214,Vay,3632.0,-1.7081523,47.545155
30716,44139,Quilly,1770.0,-1.940205,47.461708
30717,44023,Bouvron,4759.0,-1.8770527,47.41737
30718,44152,Sainte-Anne-sur-Brivet,2641.0,-2.0189848,47.451736
30719,44015,Blain,10227.0,-1.7676239,47.463253
30720,44068,Guenrouet,6996.0,-1.9556997,47.503567
30721,44073,Héric,7445.0,-1.6373273,47.42095
30722,44056,Fay-de-Bretagne,6504.0,-1.795147,47.390827
30723,44137,Prinquiau,2309.0,-2.0185232,47.374313
30724,44111,Notre-Dame-des-Landes,3745.0,-1.7157246,47.375618
30725,36180,Saint-Août,5430.0,1.9627045,46.72587
30726,36127,Montgivray,2606.0,1.9650576,46.59567
30727,19034,Camps-Saint-Mathurin-Léobazel,3412.0,1.9946685,44.99243
30728,19027,Bonnefond,4539.0,1.9868479,45.52632
30729,19249,Saint-Yrieix-le-Déjalat,4017.0,1.9701852,45.45516
30730,44033,La Chapelle-Launay,2543.0,-1.9821932,47.351917
30731,44080,Lavau-sur-Loire,1947.0,-1.9584635,47.32054
30732,76228,Ectot-lès-Baons,504.0,0.8092675,49.643764
30733,44209,Treillières,2917.0,-1.6261736,47.31853
30734,56195,La Roche-Bernard,44.0,-2.3026245,47.519558
30735,56147,Nivillac,5587.0,-2.249434,47.540504
30736,44066,Grandchamp-des-Fontaines,3404.0,-1.6177232,47.36052
30737,44189,Sainte-Reine-de-Bretagne,1963.0,-2.1810024,47.443794
30738,77475,Trilport,1094.0,2.966517,48.958603
30739,44217,Vigneux-de-Bretagne,5290.0,-1.7202739,47.31952
30740,44072,Herbignac,7140.0,-2.3132632,47.447063
30741,44071,Haute-Goulaine,2086.0,-1.4106616,47.19646
30742,44084,Le Loroux-Bottereau,4472.0,-1.3319536,47.23324
30743,44109,Nantes,6579.0,-1.5481824,47.232006
30744,44016,La Boissière-du-Doré,949.0,-1.2038602,47.234818
30745,44190,Saint-Sébastien-sur-Loire,1173.0,-1.4996473,47.203
30746,44215,Vertou,3816.0,-1.4706184,47.160435
30747,44029,Divatte-sur-Loire,3556.0,-1.3314853,47.281376
30748,80488,Longpré-les-Corps-Saints,805.0,1.9831103,50.012615
30749,60004,Achy,1273.0,1.972244,49.556667
30750,44117,Le Pallet,1132.0,-1.345353,47.14447
30751,91547,Saint-Escobille,1202.0,1.9575298,48.422585
30752,44141,La Remaudière,1311.0,-1.2323344,47.226803
30753,44053,Drefféac,1425.0,-2.059516,47.468117
30754,44140,La Regrippière,1810.0,-1.1944722,47.185066
30755,44108,Mouzillon,1642.0,-1.2735343,47.129143
30756,44079,Le Landreau,2369.0,-1.2988025,47.207733
30757,44032,La Chapelle-Heulin,1343.0,-1.3503596,47.1726
30758,44212,Vallet,5826.0,-1.2616081,47.171547
30759,44169,Saint-Julien-de-Concelles,3327.0,-1.4059408,47.246864
30760,77203,Germigny-l'Évêque,1173.0,2.9573977,48.986206
30761,44159,Saint-Fiacre-sur-Maine,592.0,-1.4158201,47.14342
30762,44009,Basse-Goulaine,1378.0,-1.4622277,47.212036
30763,44070,La Haie-Fouassière,1187.0,-1.4007306,47.16169
30764,44143,Rezé,1562.0,-1.5500503,47.176693
30765,44150,Saint-Aignan-Grandlieu,1807.0,-1.6232178,47.133038
30766,44198,Les Sorinières,1320.0,-1.5199125,47.141663
30767,44116,Paimbœuf,210.0,-2.0270007,47.28651
30768,44047,Couëron,4885.0,-1.7302172,47.230694
30769,44172,Sainte-Luce-sur-Loire,1147.0,-1.4727503,47.253487
30770,44055,La Baule-Escoublac,2680.0,-2.3535473,47.290825
30771,44187,Saint-Père-en-Retz,6404.0,-2.0661516,47.22523
30772,44132,Pornichet,1310.0,-2.3152363,47.261375
30773,44166,Saint-Jean-de-Boiseau,1150.0,-1.718839,47.193775
30774,44101,La Montagne,363.0,-1.6839801,47.18496
30775,44005,Chaumes-en-Retz,7765.0,-1.9219562,47.14932
30776,44120,Le Pellerin,3114.0,-1.8263972,47.22369
30777,44171,Saint-Léger-les-Vignes,670.0,-1.7147182,47.14322
30778,44126,La Plaine-sur-Mer,1655.0,-2.1844761,47.144512
30779,44136,Préfailles,527.0,-2.212353,47.13092
30780,44145,Rouans,3792.0,-1.8438593,47.176533
30781,44220,Vue,1958.0,-1.9008422,47.194355
30782,44046,Corsept,2533.0,-2.0932856,47.260544
30783,77484,Vaucourtois,467.0,2.9575543,48.898895
30784,44038,Chauvé,4104.0,-2.0117402,47.1587
30785,44039,Cheix-en-Retz,835.0,-1.7992096,47.181114
30786,44192,Saint-Viaud,3252.0,-1.9929066,47.247864
30787,44061,Frossay,5820.0,-1.9323694,47.243828
30788,44154,Saint-Brevin-les-Pins,2210.0,-2.1521094,47.23768
30789,44182,Saint-Michel-Chef-Chef,2532.0,-2.1274667,47.17523
30790,95154,Chennevières-lès-Louvres,460.0,2.5467327,49.042152
30791,44133,Port-Saint-Père,3276.0,-1.767906,47.140945
30792,44158,Saint-Étienne-de-Montluc,5752.0,-1.7839826,47.26501
30793,60473,Ognes,683.0,2.8287604,49.09889
30794,44194,Sautron,1774.0,-1.6805367,47.273483
30795,44074,Indre,473.0,-1.67117,47.198517
30796,47124,Lacaussade,1031.0,0.823284,44.50585
30797,44020,Bouguenais,3118.0,-1.6166735,47.170696
30798,44162,Saint-Herblain,2999.0,-1.6341128,47.22489
30799,47230,Saint-Aubin,1850.0,0.84008753,44.475098
30800,44114,Orvault,2787.0,-1.6229589,47.2744
30801,44184,Saint-Nazaire,4858.0,-2.2537608,47.280064
30802,44045,Cordemais,3773.0,-1.8352325,47.297318
30803,47117,Hautefage-la-Tour,2078.0,0.7736413,44.34118
30804,47080,Dévillac,925.0,0.8080486,44.608612
30805,47200,Parranquet,962.0,0.8159537,44.661694
30806,18098,Gardefort,852.0,2.8235602,47.26068
30807,47311,Tourliac,982.0,0.8062408,44.684563
30808,47256,Saint-Martin-de-Villeréal,826.0,0.8137497,44.641064
30809,47202,Paulhiac,2238.0,0.82626605,44.575527
30810,47141,Laussou,1719.0,0.77970284,44.5769
30811,47324,Villeréal,1400.0,0.75974107,44.633392
30812,47050,Cassignas,790.0,0.7822114,44.300262
30813,47295,Savignac-sur-Leyze,1150.0,0.7926639,44.483173
30814,47105,Frespech,1180.0,0.82333964,44.314777
30815,47017,Auradou,1125.0,0.8146808,44.340958
30816,80133,Brailly-Cornehotte,1153.0,1.95858,50.224575
30817,77410,Saint-Germain-Laxis,723.0,2.7060235,48.586258
